trend_id,trend_name,category,date,weekly_interest,region,sentiment,related_brands,growth_rate,forecast_2025
5290,Green Hydrogen,Finance,2024-05-31,39,USA,-0.75,"Nike, Tesla",13.0,55
5291,AI Agents,Finance,2024-07-17,23,India,0.09,"BlackRock, Nike",-1.6,61
5292,Green Hydrogen,Finance,2024-12-24,65,EU,0.01,"OpenAI, Tesla",1.4,78
5293,Green Hydrogen,Tech,2023-09-21,24,USA,0.11,"OpenAI, Nike",15.7,97
5294,AI Agents,Sustainability,2023-11-19,55,EU,-0.1,"Tesla, Nike",-4.6,56
5295,AI Agents,Finance,2023-02-17,22,India,0.43,"Nike, BlackRock",-4.1,90
5296,DeFi 2.0,Sustainability,2024-12-01,46,China,0.33,"Tesla, Nike",3.3,69
5297,Green Hydrogen,Finance,2025-01-31,3,EU,-0.13,"BlackRock, OpenAI",10.7,82
5298,AI Agents,Finance,2025-02-27,40,EU,0.66,"Nike, Tesla",15.3,62
5299,DeFi 2.0,Tech,2023-05-25,58,China,0.14,"Nike, Tesla",3.3,57
5300,ESG Investing,Sustainability,2023-10-10,42,India,0.41,"Tesla, OpenAI",9.3,50
5301,AI Agents,Tech,2024-09-23,15,USA,1.0,"Tesla, BlackRock",-1.6,99
5302,DeFi 2.0,Sustainability,2023-07-02,9,India,0.48,"BlackRock, Tesla",9.2,90
5303,ESG Investing,Finance,2023-10-06,35,USA,0.92,"Tesla, OpenAI",16.3,98
5304,Green Hydrogen,Finance,2023-02-07,4,USA,0.38,"Nike, BlackRock",8.2,58
5305,Green Hydrogen,Tech,2023-06-19,32,India,0.24,"Nike, BlackRock",4.7,58
5306,ESG Investing,Finance,2023-05-08,39,EU,0.12,"BlackRock, Tesla",3.6,71
5307,DeFi 2.0,Tech,2023-05-09,68,China,0.35,"OpenAI, Nike",15.1,66
5308,ESG Investing,Sustainability,2025-02-11,26,USA,-0.31,"Tesla, Nike",-2.1,58
5309,AI Agents,Sustainability,2023-07-22,30,India,-0.06,"Tesla, Nike",1.4,71
5310,AI Agents,Finance,2024-07-02,11,USA,-0.35,"Nike, OpenAI",7.1,72
5311,Green Hydrogen,Tech,2023-12-31,21,EU,0.56,"Nike, OpenAI",0.8,64
5312,AI Agents,Sustainability,2024-05-25,13,USA,0.74,"Tesla, BlackRock",-0.5,52
5313,Green Hydrogen,Tech,2023-05-29,5,EU,0.58,"Tesla, BlackRock",13.9,98
5314,Green Hydrogen,Tech,2024-03-22,61,China,-0.4,"Tesla, OpenAI",10.9,54
5315,DeFi 2.0,Finance,2023-03-23,45,China,0.76,"BlackRock, Tesla",16.9,94
5316,Green Hydrogen,Sustainability,2024-08-27,17,EU,0.17,"Nike, OpenAI",-2.6,77
5317,DeFi 2.0,Sustainability,2025-03-22,15,USA,-0.1,"Nike, BlackRock",15.9,84
5318,DeFi 2.0,Tech,2024-01-08,77,China,0.78,"BlackRock, Tesla",-3.8,66
5319,Green Hydrogen,Tech,2023-05-21,10,India,-0.0,"Tesla, Nike",13.6,85
5320,ESG Investing,Finance,2025-04-29,39,USA,0.65,"BlackRock, OpenAI",1.9,85
5321,AI Agents,Sustainability,2023-06-14,31,USA,0.52,"Nike, OpenAI",6.8,68
5322,AI Agents,Finance,2023-08-16,16,China,-0.02,"BlackRock, Tesla",19.9,70
5323,AI Agents,Tech,2023-02-18,10,India,-0.4,"Nike, Tesla",-0.8,91
5324,AI Agents,Finance,2023-09-21,68,EU,0.36,"Nike, Tesla",-4.9,73
5325,Green Hydrogen,Finance,2023-06-15,45,USA,-0.2,"OpenAI, BlackRock",16.6,83
5326,DeFi 2.0,Tech,2024-11-29,44,China,0.2,"Tesla, BlackRock",12.6,81
5327,ESG Investing,Sustainability,2024-06-07,32,India,1.0,"OpenAI, Nike",8.3,64
5328,Green Hydrogen,Tech,2024-02-05,22,USA,1.0,"Nike, OpenAI",6.1,72
5329,Green Hydrogen,Finance,2024-08-31,23,China,-0.34,"BlackRock, OpenAI",18.5,74
5330,ESG Investing,Sustainability,2023-04-18,29,China,0.21,"Tesla, OpenAI",0.2,51
5331,AI Agents,Finance,2024-12-14,54,USA,0.21,"OpenAI, BlackRock",3.8,69
5332,AI Agents,Tech,2024-08-01,18,India,-0.53,"OpenAI, Tesla",-1.2,59
5333,ESG Investing,Tech,2024-05-13,5,USA,-0.16,"OpenAI, Nike",-0.8,57
5334,ESG Investing,Tech,2025-01-30,37,India,0.26,"Nike, BlackRock",5.2,71
5335,ESG Investing,Tech,2025-04-28,24,China,0.06,"Nike, Tesla",-0.1,72
5336,Green Hydrogen,Sustainability,2025-01-06,21,China,0.33,"Nike, BlackRock",-1.0,90
5337,AI Agents,Sustainability,2025-02-01,40,India,0.1,"Nike, BlackRock",18.1,89
5338,DeFi 2.0,Tech,2023-11-04,35,EU,-0.08,"Tesla, BlackRock",6.7,54
5339,AI Agents,Sustainability,2024-02-28,51,India,0.86,"Tesla, BlackRock",3.3,58
5340,ESG Investing,Finance,2024-04-27,42,USA,-0.14,"Tesla, BlackRock",7.2,92
5341,ESG Investing,Sustainability,2024-09-23,13,EU,0.6,"BlackRock, OpenAI",16.5,76
5342,AI Agents,Tech,2024-12-07,66,USA,0.1,"Tesla, OpenAI",-1.0,51
5343,ESG Investing,Finance,2024-03-18,36,EU,-0.07,"Nike, Tesla",13.6,68
5344,ESG Investing,Sustainability,2024-09-06,63,USA,-0.31,"Nike, Tesla",1.0,82
5345,Green Hydrogen,Sustainability,2025-01-18,38,EU,0.39,"Nike, BlackRock",7.4,68
5346,ESG Investing,Tech,2025-02-21,14,China,0.2,"OpenAI, Nike",17.0,52
5347,AI Agents,Finance,2024-06-29,24,China,-0.06,"OpenAI, BlackRock",15.0,61
5348,AI Agents,Sustainability,2024-01-04,34,India,0.18,"Nike, BlackRock",2.2,81
5349,Green Hydrogen,Finance,2023-08-24,11,USA,1.0,"Nike, OpenAI",1.8,64
5350,AI Agents,Sustainability,2025-03-13,17,USA,1.0,"Nike, OpenAI",19.6,76
5351,ESG Investing,Finance,2024-10-28,14,China,0.28,"Tesla, BlackRock",19.2,67
5352,AI Agents,Finance,2024-04-29,37,India,-0.01,"OpenAI, Tesla",-2.3,65
5353,DeFi 2.0,Sustainability,2023-04-14,64,India,0.7,"BlackRock, Nike",-4.6,81
5354,Green Hydrogen,Tech,2023-06-12,21,EU,0.52,"OpenAI, Tesla",2.9,57
5355,ESG Investing,Finance,2024-10-01,47,USA,0.63,"OpenAI, Nike",5.8,84
5356,DeFi 2.0,Sustainability,2023-03-08,38,China,0.86,"Nike, OpenAI",4.3,100
5357,AI Agents,Tech,2023-01-16,50,USA,-0.18,"Nike, BlackRock",3.2,69
5358,AI Agents,Finance,2023-03-31,10,USA,0.18,"Tesla, BlackRock",-2.6,51
5359,ESG Investing,Sustainability,2025-01-22,22,China,0.07,"BlackRock, Tesla",14.6,70
5360,AI Agents,Tech,2023-04-22,27,India,0.39,"OpenAI, Tesla",17.5,74
5361,AI Agents,Sustainability,2023-08-23,16,EU,-0.35,"BlackRock, OpenAI",15.2,86
5362,AI Agents,Sustainability,2025-04-03,42,China,0.47,"Tesla, OpenAI",12.3,79
5363,DeFi 2.0,Tech,2023-12-05,64,India,0.58,"Nike, OpenAI",11.5,58
5364,ESG Investing,Finance,2024-07-08,24,China,0.6,"OpenAI, Tesla",8.6,55
5365,ESG Investing,Finance,2025-01-03,39,USA,0.81,"OpenAI, BlackRock",3.5,75
5366,Green Hydrogen,Sustainability,2024-09-14,41,USA,-0.17,"Tesla, OpenAI",6.5,51
5367,AI Agents,Tech,2025-02-15,21,EU,1.0,"Nike, BlackRock",18.6,89
5368,AI Agents,Sustainability,2024-10-20,20,EU,0.64,"BlackRock, Tesla",4.5,90
5369,Green Hydrogen,Finance,2024-03-20,17,China,0.46,"Nike, BlackRock",16.8,52
5370,ESG Investing,Tech,2025-04-25,13,EU,-0.17,"Nike, OpenAI",5.2,96
5371,Green Hydrogen,Tech,2024-01-08,55,China,0.51,"Nike, Tesla",16.5,60
5372,ESG Investing,Sustainability,2024-09-10,19,China,0.4,"Tesla, BlackRock",15.6,89
5373,AI Agents,Sustainability,2023-02-05,43,China,0.16,"OpenAI, Nike",0.9,86
5374,ESG Investing,Tech,2023-12-06,42,China,0.73,"Nike, BlackRock",-3.3,51
5375,AI Agents,Finance,2023-04-25,39,India,1.0,"Tesla, OpenAI",3.9,94
5376,AI Agents,Finance,2023-07-27,20,EU,1.0,"Nike, BlackRock",17.5,60
5377,ESG Investing,Sustainability,2023-07-28,10,India,0.5,"Tesla, OpenAI",10.3,68
5378,ESG Investing,Tech,2025-04-02,36,India,0.24,"Nike, OpenAI",2.0,78
5379,AI Agents,Tech,2024-08-08,58,EU,0.57,"OpenAI, Tesla",17.0,69
5380,DeFi 2.0,Sustainability,2023-02-22,16,China,0.33,"BlackRock, Nike",7.9,73
5381,DeFi 2.0,Tech,2024-08-25,17,India,0.08,"Nike, Tesla",0.4,81
5382,ESG Investing,Tech,2024-05-12,77,India,0.61,"OpenAI, Tesla",3.7,64
5383,AI Agents,Finance,2025-03-04,16,India,0.16,"Tesla, Nike",19.0,90
5384,DeFi 2.0,Finance,2024-05-27,15,USA,0.09,"OpenAI, Nike",11.2,62
5385,Green Hydrogen,Tech,2024-07-02,32,India,0.53,"OpenAI, Nike",-0.2,60
5386,AI Agents,Tech,2023-01-06,7,EU,0.56,"Tesla, BlackRock",-0.6,88
5387,DeFi 2.0,Tech,2023-06-16,28,EU,-0.2,"Tesla, OpenAI",14.5,80
5388,Green Hydrogen,Sustainability,2025-03-20,44,USA,-0.1,"OpenAI, Nike",-2.0,67
5389,DeFi 2.0,Tech,2023-03-10,53,USA,0.21,"Tesla, BlackRock",17.7,89
5390,Green Hydrogen,Finance,2024-06-29,53,India,-0.22,"BlackRock, OpenAI",9.6,67
5391,AI Agents,Tech,2025-01-25,31,EU,0.53,"OpenAI, BlackRock",0.1,91
5392,ESG Investing,Sustainability,2024-12-18,8,EU,-0.17,"BlackRock, Nike",13.8,96
5393,DeFi 2.0,Tech,2023-02-03,22,China,-0.59,"OpenAI, Tesla",-1.3,91
5394,DeFi 2.0,Sustainability,2023-03-21,50,China,0.22,"OpenAI, BlackRock",14.5,91
5395,ESG Investing,Finance,2024-10-16,30,USA,-0.08,"OpenAI, Tesla",2.8,85
5396,Green Hydrogen,Finance,2024-10-13,22,India,1.0,"Nike, BlackRock",19.6,80
5397,DeFi 2.0,Tech,2023-07-14,19,China,0.43,"Tesla, OpenAI",8.2,61
5398,AI Agents,Sustainability,2024-03-06,21,China,0.43,"OpenAI, Tesla",10.8,50
5399,DeFi 2.0,Finance,2024-11-15,54,USA,-0.21,"Nike, Tesla",13.8,83
5400,ESG Investing,Tech,2024-10-30,10,EU,-0.56,"BlackRock, Nike",9.6,59
5401,AI Agents,Finance,2025-02-28,31,USA,0.11,"BlackRock, Nike",5.5,82
5402,Green Hydrogen,Finance,2024-04-25,23,USA,0.24,"OpenAI, BlackRock",5.4,61
5403,ESG Investing,Finance,2024-03-18,20,China,0.61,"Nike, Tesla",18.2,76
5404,AI Agents,Finance,2024-08-02,37,EU,-0.51,"Nike, Tesla",6.4,88
5405,AI Agents,Sustainability,2024-12-01,16,China,0.71,"Nike, Tesla",19.8,86
5406,ESG Investing,Tech,2024-11-18,14,EU,0.2,"BlackRock, Nike",5.5,81
5407,DeFi 2.0,Sustainability,2023-02-19,11,India,0.62,"Tesla, BlackRock",-4.0,67
5408,ESG Investing,Tech,2024-02-22,2,USA,0.76,"OpenAI, Nike",13.2,92
5409,ESG Investing,Tech,2024-02-06,11,China,0.53,"BlackRock, Nike",-4.7,77
5410,Green Hydrogen,Sustainability,2024-12-10,39,USA,0.8,"BlackRock, Nike",-4.4,56
5411,ESG Investing,Finance,2024-06-25,56,EU,0.05,"Nike, Tesla",10.9,70
5412,DeFi 2.0,Tech,2023-03-26,42,India,-0.05,"Tesla, OpenAI",-2.0,63
5413,Green Hydrogen,Sustainability,2024-06-07,31,China,0.5,"Nike, BlackRock",-0.3,97
5414,DeFi 2.0,Tech,2023-03-08,24,China,0.63,"Tesla, OpenAI",7.8,74
5415,Green Hydrogen,Tech,2025-01-12,8,China,1.0,"OpenAI, BlackRock",16.4,94
5416,ESG Investing,Tech,2024-08-06,48,EU,-0.21,"Tesla, BlackRock",14.2,85
5417,DeFi 2.0,Tech,2023-05-22,36,China,-0.54,"BlackRock, OpenAI",13.5,68
5418,DeFi 2.0,Finance,2023-09-24,31,EU,0.65,"BlackRock, OpenAI",6.2,93
5419,DeFi 2.0,Tech,2023-09-20,26,EU,0.28,"Nike, Tesla",18.2,89
5420,AI Agents,Finance,2023-01-25,30,India,0.08,"Tesla, BlackRock",-3.2,83
5421,DeFi 2.0,Sustainability,2024-03-10,26,EU,0.51,"Tesla, Nike",2.4,88
5422,Green Hydrogen,Sustainability,2024-09-19,50,EU,1.0,"BlackRock, OpenAI",5.0,94
5423,Green Hydrogen,Sustainability,2023-10-24,24,USA,0.54,"Nike, BlackRock",0.3,53
5424,AI Agents,Sustainability,2023-05-21,44,India,-0.14,"Nike, Tesla",15.3,98
5425,AI Agents,Tech,2024-12-26,22,India,-0.31,"OpenAI, Nike",10.0,63
5426,DeFi 2.0,Sustainability,2023-05-12,56,India,0.24,"Tesla, Nike",4.7,77
5427,Green Hydrogen,Tech,2024-04-18,8,China,-0.23,"Nike, OpenAI",14.1,74
5428,Green Hydrogen,Finance,2025-03-11,1,India,0.8,"Tesla, OpenAI",12.3,88
5429,ESG Investing,Sustainability,2023-10-13,23,USA,0.13,"BlackRock, OpenAI",2.4,58
5430,Green Hydrogen,Finance,2023-01-15,37,India,0.21,"BlackRock, Nike",10.9,64
5431,ESG Investing,Sustainability,2023-08-04,21,USA,-0.01,"Tesla, OpenAI",3.7,93
5432,ESG Investing,Sustainability,2024-10-29,21,EU,0.47,"BlackRock, Nike",11.8,96
5433,Green Hydrogen,Finance,2025-03-31,11,India,0.54,"Nike, BlackRock",15.0,63
5434,Green Hydrogen,Finance,2023-01-19,16,USA,0.35,"Nike, Tesla",-2.4,60
5435,ESG Investing,Sustainability,2023-12-03,60,India,0.42,"BlackRock, Tesla",-4.4,87
5436,DeFi 2.0,Finance,2024-06-03,47,China,-0.03,"BlackRock, Tesla",14.2,95
5437,ESG Investing,Tech,2024-01-13,23,India,0.58,"Tesla, OpenAI",8.2,63
5438,Green Hydrogen,Tech,2024-02-24,26,EU,0.47,"Nike, OpenAI",9.8,90
5439,Green Hydrogen,Sustainability,2023-09-20,41,EU,0.51,"BlackRock, OpenAI",4.9,85
5440,ESG Investing,Tech,2025-04-27,6,EU,0.8,"BlackRock, Nike",19.8,69
5441,AI Agents,Finance,2023-04-10,27,USA,0.44,"Tesla, Nike",17.6,85
5442,Green Hydrogen,Finance,2024-05-02,43,India,0.4,"BlackRock, Tesla",15.3,93
5443,DeFi 2.0,Finance,2023-02-23,49,India,1.0,"OpenAI, BlackRock",19.4,53
5444,DeFi 2.0,Tech,2025-03-11,10,EU,-0.07,"BlackRock, Nike",0.4,84
5445,Green Hydrogen,Sustainability,2025-02-22,5,EU,-0.16,"OpenAI, BlackRock",10.3,57
5446,Green Hydrogen,Sustainability,2023-04-01,4,China,0.3,"Tesla, Nike",-3.4,92
5447,ESG Investing,Tech,2024-03-24,63,EU,0.75,"OpenAI, BlackRock",16.0,96
5448,ESG Investing,Tech,2023-06-16,43,India,0.81,"BlackRock, Tesla",11.0,80
5449,ESG Investing,Finance,2023-02-21,15,USA,0.15,"BlackRock, Tesla",-1.5,58
5450,DeFi 2.0,Tech,2024-08-12,25,USA,0.67,"Tesla, Nike",14.7,89
5451,ESG Investing,Sustainability,2023-04-03,19,EU,-0.17,"Tesla, BlackRock",16.1,65
5452,ESG Investing,Sustainability,2024-08-08,64,EU,0.81,"OpenAI, BlackRock",7.9,88
5453,AI Agents,Sustainability,2024-08-13,15,USA,-0.09,"OpenAI, BlackRock",11.3,54
5454,DeFi 2.0,Tech,2024-06-18,11,China,0.14,"Tesla, OpenAI",-0.8,76
5455,AI Agents,Finance,2024-07-28,28,India,0.92,"OpenAI, Tesla",9.6,91
5456,DeFi 2.0,Sustainability,2024-02-05,21,India,0.52,"OpenAI, Tesla",-3.7,64
5457,DeFi 2.0,Tech,2023-08-26,46,USA,0.18,"BlackRock, Nike",17.7,87
5458,ESG Investing,Finance,2025-03-04,30,India,0.04,"Tesla, Nike",10.5,72
5459,Green Hydrogen,Finance,2023-04-02,56,EU,0.86,"OpenAI, Tesla",12.6,57
5460,Green Hydrogen,Finance,2023-10-03,58,USA,1.0,"Tesla, Nike",18.4,55
5461,Green Hydrogen,Sustainability,2025-02-12,21,India,-0.02,"Tesla, Nike",-3.5,74
5462,ESG Investing,Sustainability,2023-07-13,53,EU,0.61,"OpenAI, Tesla",9.9,87
5463,AI Agents,Tech,2024-08-27,19,India,0.58,"OpenAI, BlackRock",0.8,67
5464,ESG Investing,Tech,2023-12-21,13,India,-0.36,"BlackRock, Tesla",-4.9,90
5465,DeFi 2.0,Tech,2024-03-29,47,China,0.31,"BlackRock, OpenAI",17.2,88
5466,DeFi 2.0,Sustainability,2023-03-17,19,China,0.53,"Tesla, OpenAI",9.9,79
5467,ESG Investing,Sustainability,2023-04-30,15,EU,0.03,"BlackRock, Tesla",2.0,70
5468,Green Hydrogen,Sustainability,2024-11-11,8,USA,1.0,"BlackRock, Tesla",13.5,67
5469,DeFi 2.0,Sustainability,2024-09-30,32,China,0.26,"Tesla, Nike",-3.5,59
5470,Green Hydrogen,Sustainability,2023-09-20,20,China,-0.82,"BlackRock, Tesla",8.3,91
5471,ESG Investing,Finance,2024-05-20,10,China,0.0,"OpenAI, BlackRock",15.8,57
5472,AI Agents,Sustainability,2024-02-13,13,India,0.07,"OpenAI, BlackRock",8.4,75
5473,ESG Investing,Tech,2024-11-19,23,EU,0.4,"BlackRock, OpenAI",13.2,85
5474,DeFi 2.0,Sustainability,2024-01-10,58,India,-0.06,"Nike, BlackRock",14.7,56
5475,AI Agents,Tech,2025-02-21,14,EU,0.05,"OpenAI, Tesla",-4.7,58
5476,DeFi 2.0,Tech,2023-07-07,8,USA,1.0,"OpenAI, BlackRock",-1.0,57
5477,DeFi 2.0,Tech,2023-09-19,67,USA,0.42,"OpenAI, Nike",8.7,57
5478,AI Agents,Tech,2024-01-01,24,USA,0.76,"OpenAI, BlackRock",-4.3,65
5479,Green Hydrogen,Sustainability,2023-08-08,28,USA,0.16,"Nike, OpenAI",14.2,67
5480,ESG Investing,Tech,2023-10-27,58,India,-0.05,"OpenAI, BlackRock",15.0,65
5481,AI Agents,Finance,2025-02-27,39,USA,-0.73,"BlackRock, OpenAI",16.7,81
5482,ESG Investing,Finance,2024-11-04,18,EU,0.68,"BlackRock, Nike",6.6,56
5483,DeFi 2.0,Finance,2024-05-26,55,China,0.19,"OpenAI, BlackRock",16.1,66
5484,AI Agents,Tech,2023-01-14,26,EU,0.51,"Nike, BlackRock",14.5,88
5485,Green Hydrogen,Finance,2023-09-06,20,EU,0.42,"OpenAI, Nike",-0.2,53
5486,Green Hydrogen,Finance,2024-10-15,20,USA,0.04,"Nike, OpenAI",14.0,79
5487,Green Hydrogen,Sustainability,2024-04-05,30,USA,-0.02,"OpenAI, Tesla",18.5,52
5488,DeFi 2.0,Tech,2023-07-08,30,EU,0.62,"OpenAI, Tesla",8.5,73
5489,DeFi 2.0,Tech,2023-05-30,17,EU,-0.19,"Tesla, BlackRock",-4.3,89
5490,ESG Investing,Finance,2024-07-10,28,USA,0.14,"BlackRock, OpenAI",-2.1,74
5491,DeFi 2.0,Sustainability,2024-09-07,34,USA,0.02,"OpenAI, Tesla",16.0,50
5492,AI Agents,Finance,2024-07-02,20,USA,0.61,"Tesla, OpenAI",10.8,56
5493,AI Agents,Finance,2023-12-17,31,China,0.05,"OpenAI, Tesla",19.7,73
5494,Green Hydrogen,Sustainability,2024-12-28,68,EU,0.36,"Tesla, BlackRock",19.1,57
5495,DeFi 2.0,Finance,2024-07-31,22,China,-0.05,"BlackRock, Nike",1.2,68
5496,DeFi 2.0,Sustainability,2024-11-24,30,EU,0.33,"Nike, Tesla",18.8,74
5497,AI Agents,Finance,2023-10-25,27,China,0.63,"OpenAI, Tesla",-3.7,74
5498,ESG Investing,Finance,2023-10-15,32,China,-0.12,"BlackRock, Tesla",6.4,55
5499,DeFi 2.0,Finance,2023-01-14,52,India,0.21,"Tesla, OpenAI",19.5,96
5500,DeFi 2.0,Tech,2024-02-11,20,India,-0.14,"OpenAI, Nike",0.4,68
5501,AI Agents,Tech,2025-04-22,30,USA,0.61,"BlackRock, Nike",0.1,62
5502,AI Agents,Sustainability,2025-02-14,26,EU,0.36,"BlackRock, OpenAI",10.0,99
5503,AI Agents,Finance,2024-01-20,21,China,0.68,"OpenAI, BlackRock",12.7,84
5504,DeFi 2.0,Finance,2023-08-10,24,China,-0.22,"OpenAI, Nike",3.3,90
5505,Green Hydrogen,Tech,2023-08-04,17,EU,0.31,"Nike, OpenAI",1.2,85
5506,Green Hydrogen,Finance,2025-03-11,11,India,0.2,"BlackRock, OpenAI",-0.9,86
5507,AI Agents,Sustainability,2024-03-02,21,India,0.18,"BlackRock, Tesla",19.5,83
5508,ESG Investing,Finance,2024-03-30,21,EU,0.67,"BlackRock, OpenAI",15.1,66
5509,Green Hydrogen,Tech,2023-10-21,28,China,-0.02,"OpenAI, Tesla",5.3,75
5510,AI Agents,Tech,2023-02-03,22,India,0.59,"BlackRock, Tesla",11.1,77
5511,Green Hydrogen,Sustainability,2023-03-01,32,China,0.13,"Tesla, OpenAI",17.2,66
5512,ESG Investing,Sustainability,2025-03-27,6,EU,0.78,"BlackRock, OpenAI",-1.0,93
5513,DeFi 2.0,Tech,2024-03-25,53,EU,0.78,"Nike, OpenAI",3.1,67
5514,ESG Investing,Finance,2024-06-24,46,China,0.13,"OpenAI, BlackRock",-3.7,78
5515,Green Hydrogen,Sustainability,2024-01-11,43,USA,0.35,"OpenAI, Nike",-3.0,71
5516,Green Hydrogen,Finance,2023-01-31,30,USA,-0.59,"OpenAI, Tesla",7.0,82
5517,AI Agents,Sustainability,2024-07-23,32,USA,0.6,"BlackRock, Nike",2.4,88
5518,Green Hydrogen,Sustainability,2025-01-22,13,USA,-0.07,"OpenAI, Nike",19.3,94
5519,DeFi 2.0,Tech,2023-06-22,8,China,0.51,"BlackRock, Nike",6.0,100
5520,AI Agents,Tech,2023-03-30,16,India,0.44,"Nike, BlackRock",-0.7,64
5521,Green Hydrogen,Finance,2023-11-22,44,China,0.69,"OpenAI, Nike",6.5,70
5522,ESG Investing,Tech,2023-03-22,37,EU,0.3,"Nike, OpenAI",-1.3,68
5523,DeFi 2.0,Tech,2023-08-06,28,India,-0.02,"OpenAI, BlackRock",0.7,78
5524,ESG Investing,Tech,2024-05-02,16,USA,-0.21,"BlackRock, Tesla",-1.1,69
5525,DeFi 2.0,Tech,2025-01-26,42,India,-0.34,"BlackRock, Tesla",9.5,79
5526,ESG Investing,Finance,2023-01-29,32,USA,0.57,"OpenAI, BlackRock",11.8,62
5527,ESG Investing,Finance,2024-01-19,8,USA,0.73,"Nike, BlackRock",13.5,84
5528,ESG Investing,Tech,2024-02-15,84,China,1.0,"OpenAI, Tesla",10.1,83
5529,Green Hydrogen,Sustainability,2023-03-04,15,EU,0.55,"Nike, BlackRock",4.3,59
5530,ESG Investing,Sustainability,2025-04-18,35,India,0.01,"Nike, Tesla",17.0,70
5531,ESG Investing,Finance,2023-04-19,42,USA,0.47,"OpenAI, BlackRock",8.5,82
5532,ESG Investing,Sustainability,2023-01-12,44,EU,0.33,"Nike, OpenAI",-0.8,78
5533,Green Hydrogen,Finance,2023-03-13,22,India,0.81,"Tesla, OpenAI",6.8,68
5534,Green Hydrogen,Tech,2024-10-27,53,India,0.44,"BlackRock, Nike",16.5,66
5535,AI Agents,Finance,2023-01-30,27,USA,-0.04,"BlackRock, OpenAI",11.3,57
5536,Green Hydrogen,Sustainability,2024-08-18,13,India,0.8,"BlackRock, OpenAI",0.8,100
5537,Green Hydrogen,Sustainability,2023-05-27,25,USA,-0.49,"OpenAI, Tesla",3.3,80
5538,AI Agents,Finance,2025-03-20,18,China,1.0,"BlackRock, Tesla",11.2,62
5539,DeFi 2.0,Finance,2024-01-07,33,USA,0.37,"Tesla, BlackRock",11.3,75
5540,AI Agents,Tech,2024-10-22,44,USA,-0.08,"BlackRock, Nike",18.0,57
5541,Green Hydrogen,Sustainability,2024-01-04,2,USA,0.38,"OpenAI, Tesla",-4.9,61
5542,ESG Investing,Finance,2025-01-13,11,India,0.11,"Tesla, Nike",-0.8,89
5543,AI Agents,Finance,2024-03-16,19,India,0.4,"BlackRock, Nike",-1.4,72
5544,AI Agents,Finance,2023-05-23,25,China,0.53,"OpenAI, BlackRock",15.7,77
5545,ESG Investing,Sustainability,2024-07-22,24,EU,0.22,"Tesla, OpenAI",15.0,90
5546,DeFi 2.0,Finance,2023-07-05,39,EU,-0.24,"Nike, OpenAI",18.4,98
5547,DeFi 2.0,Tech,2023-06-15,31,India,0.26,"Tesla, OpenAI",-2.0,52
5548,ESG Investing,Sustainability,2024-03-28,50,India,0.91,"Nike, BlackRock",8.8,98
5549,ESG Investing,Tech,2023-09-27,14,EU,0.16,"Tesla, BlackRock",-1.2,98
5550,AI Agents,Tech,2024-08-25,30,EU,0.13,"Tesla, Nike",10.5,78
5551,Green Hydrogen,Tech,2023-10-24,29,India,-0.37,"OpenAI, BlackRock",-1.2,86
5552,DeFi 2.0,Finance,2024-12-26,28,China,0.77,"Tesla, BlackRock",11.4,73
5553,Green Hydrogen,Sustainability,2023-11-19,19,China,0.51,"OpenAI, Nike",15.6,96
5554,ESG Investing,Sustainability,2024-10-13,29,EU,0.79,"Tesla, OpenAI",8.8,89
5555,DeFi 2.0,Tech,2024-07-16,27,USA,-0.22,"Tesla, Nike",-2.7,60
5556,Green Hydrogen,Sustainability,2024-07-19,33,India,0.81,"Nike, BlackRock",-2.9,57
5557,ESG Investing,Sustainability,2023-02-22,41,India,-0.24,"OpenAI, Nike",-1.1,53
5558,DeFi 2.0,Tech,2025-03-16,35,EU,-0.38,"Tesla, BlackRock",17.1,60
5559,Green Hydrogen,Sustainability,2023-07-09,31,India,0.64,"BlackRock, OpenAI",7.0,87
5560,ESG Investing,Sustainability,2023-09-22,13,China,0.13,"Nike, OpenAI",-2.1,62
5561,AI Agents,Tech,2023-10-03,16,India,0.67,"Nike, OpenAI",-0.7,100
5562,Green Hydrogen,Sustainability,2023-06-20,27,India,0.88,"BlackRock, Nike",4.9,62
5563,ESG Investing,Finance,2023-10-06,29,India,0.25,"Tesla, Nike",-3.8,58
5564,Green Hydrogen,Tech,2024-04-02,16,India,-0.15,"BlackRock, Nike",4.4,69
5565,AI Agents,Tech,2024-12-14,32,EU,-0.01,"OpenAI, Tesla",13.5,59
5566,DeFi 2.0,Sustainability,2023-08-11,18,EU,0.61,"BlackRock, OpenAI",13.5,71
5567,DeFi 2.0,Tech,2023-06-19,37,EU,0.38,"Tesla, Nike",-2.1,79
5568,AI Agents,Finance,2023-06-01,34,India,0.03,"Nike, BlackRock",15.2,83
5569,ESG Investing,Finance,2024-03-27,24,China,1.0,"OpenAI, Nike",12.1,77
5570,ESG Investing,Finance,2023-02-09,43,USA,-0.32,"OpenAI, Nike",13.4,67
5571,DeFi 2.0,Finance,2024-08-23,32,USA,0.38,"Nike, Tesla",4.8,78
5572,AI Agents,Sustainability,2025-01-12,15,USA,0.08,"Nike, BlackRock",-1.9,54
5573,Green Hydrogen,Sustainability,2025-04-25,9,India,-0.24,"Nike, Tesla",6.9,91
5574,AI Agents,Finance,2023-08-26,35,EU,0.63,"BlackRock, Tesla",16.0,95
